map_name,map_type,size,obstacle_ratio,alpha,run_id,algorithm,success,runtime_ms,path_length,turn_count,expanded_nodes
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,17,dijkstra,1,0.16559999858145602,4.242640687119286,0,46
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,17,astar,1,0.02049999966402538,4.242640687119286,0,4
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,17,weighted_astar,1,0.0197000008483883,4.242640687119286,0,4
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,17,improved_astar,1,0.03189999915775843,4.242640687119285,0,2
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,17,ablation_no_adaptive,1,0.02049999966402538,4.242640687119285,0,4
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,17,ablation_no_smoothing,1,0.019499999325489625,4.242640687119286,0,4
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,18,dijkstra,1,0.19770000290009193,6.0,0,55
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,18,astar,1,0.031000003218650818,6.0,0,7
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,18,weighted_astar,1,0.030799998057773337,6.0,0,7
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,18,improved_astar,1,0.0501000031363219,6.0,0,3
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,18,ablation_no_adaptive,1,0.03149999974993989,6.0,0,7
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,18,ablation_no_smoothing,1,0.03190000279573724,6.0,0,7
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,19,dijkstra,1,0.2569999996921979,7.242640687119285,1,66
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,19,astar,1,0.048499998229090124,7.242640687119285,4,9
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,19,weighted_astar,1,0.05729999975301325,7.242640687119286,1,7
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,19,improved_astar,1,0.05440000313683413,6.708203932499369,0,3
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,19,ablation_no_adaptive,1,0.05999999848427251,6.708203932499369,0,9
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,19,ablation_no_smoothing,1,0.0394000016967766,7.242640687119286,1,7
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,20,dijkstra,1,0.5390000005718321,8.242640687119284,2,100
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,20,astar,1,0.051399998483248055,8.242640687119284,6,9
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,20,weighted_astar,1,0.04149999949731864,8.242640687119284,2,8
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,20,improved_astar,1,0.06959999882383272,7.615773105863909,0,4
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,20,ablation_no_adaptive,1,0.04579999949783087,7.615773105863909,0,9
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,20,ablation_no_smoothing,1,0.038800000766059384,8.242640687119284,2,8
