algorithm,success,path_length,turn_count,runtime_ms,expanded_nodes,size,ratio,run_id,attempt_id,seed_tag
astar,1,1.4142135623730951,0,0.00739999813959,2,100,0.7,6,15,43
weighted_astar,1,1.4142135623730951,0,0.004300003638491,2,100,0.7,6,15,43
jps_like,1,1.4142135623730951,0,0.0065000058384612,2,100,0.7,6,15,43
improved_astar,1,1.4142135623730951,0,0.0058000005083158,2,100,0.7,6,15,43
dijkstra,1,30.213203435596437,14,0.3212000010535121,118,100,0.7,7,17,43
astar,1,30.213203435596437,14,0.1476000034017488,51,100,0.7,7,17,43
weighted_astar,1,30.213203435596437,14,0.1325999910477548,47,100,0.7,7,17,43
jps_like,1,30.21320343559643,15,0.2330999996047467,51,100,0.7,7,17,43
improved_astar,1,25.71210084563153,7,0.2626000059535727,58,100,0.7,7,17,43
dijkstra,1,9.65685424949238,5,0.0785999873187393,26,100,0.7,8,18,43
astar,1,9.65685424949238,5,0.0333999923896044,10,100,0.7,8,18,43
weighted_astar,1,9.65685424949238,5,0.0274000049103051,9,100,0.7,8,18,43
jps_like,1,9.65685424949238,5,0.048600006266497,10,100,0.7,8,18,43
improved_astar,1,9.404918347287664,3,0.0555000005988404,12,100,0.7,8,18,43
dijkstra,1,7.65685424949238,2,0.1358000008622184,37,100,0.7,9,20,43
astar,1,7.65685424949238,2,0.0357000099029392,10,100,0.7,9,20,43
weighted_astar,1,7.65685424949238,2,0.0281999964499846,9,100,0.7,9,20,43
jps_like,1,7.65685424949238,2,0.0521000038133934,9,100,0.7,9,20,43
improved_astar,1,6.47213595499958,2,0.0753000058466568,14,100,0.7,9,20,43
dijkstra,1,3.82842712474619,2,0.0339999969583004,9,100,0.7,10,21,43
astar,1,3.82842712474619,2,0.0156000023707747,4,100,0.7,10,21,43
weighted_astar,1,3.82842712474619,2,0.0120999902719631,4,100,0.7,10,21,43
jps_like,1,3.82842712474619,2,0.0236999912885949,4,100,0.7,10,21,43
improved_astar,1,3.0,1,0.0282999972114339,5,100,0.7,10,21,43
dijkstra,1,22.55634918610405,10,0.1277000119443982,49,100,0.7,11,22,43
astar,1,22.55634918610405,10,0.1086999982362613,37,100,0.7,11,22,43
weighted_astar,1,22.55634918610405,10,0.0973999995039776,33,100,0.7,11,22,43
jps_like,1,22.556349186104047,11,0.1642000133870169,37,100,0.7,11,22,43
improved_astar,1,18.32845223346892,6,0.190100006875582,42,100,0.7,11,22,43
dijkstra,1,2.8284271247461903,0,0.0159999908646568,4,100,0.7,12,24,43
astar,1,2.8284271247461903,0,0.008600007276982,3,100,0.7,12,24,43
weighted_astar,1,2.8284271247461903,0,0.006799993570894,3,100,0.7,12,24,43
jps_like,1,2.8284271247461903,0,0.0064000050770118,2,100,0.7,12,24,43
improved_astar,1,2.8284271247461903,0,0.0103999918792396,3,100,0.7,12,24,43
dijkstra,1,22.970562748477143,10,0.179000009666197,66,100,0.7,13,28,43
astar,1,22.970562748477143,9,0.1450999989174306,49,100,0.7,13,28,43
weighted_astar,1,22.970562748477143,9,0.1278999989153817,44,100,0.7,13,28,43
jps_like,1,22.970562748477143,9,0.232899998081848,49,100,0.7,13,28,43
improved_astar,1,18.38905042258274,7,0.2367999986745417,53,100,0.7,13,28,43
dijkstra,1,1.4142135623730951,0,0.0196000037249177,4,100,0.7,14,30,43
astar,1,1.4142135623730951,0,0.0088999950094148,2,100,0.7,14,30,43
weighted_astar,1,1.4142135623730951,0,0.007099995855242,2,100,0.7,14,30,43
jps_like,1,1.4142135623730951,0,0.0094999995781108,2,100,0.7,14,30,43
improved_astar,1,1.4142135623730951,0,0.0082999904407188,2,100,0.7,14,30,43
dijkstra,1,5.242640687119286,1,0.0516999862156808,15,100,0.7,15,31,43
astar,1,5.242640687119286,1,0.0226999982260167,5,100,0.7,15,31,43
weighted_astar,1,5.242640687119286,1,0.0179999915417283,5,100,0.7,15,31,43
jps_like,1,5.242640687119285,1,0.01479999627918,3,100,0.7,15,31,43
improved_astar,1,5.06449510224598,1,0.0421000004280358,7,100,0.7,15,31,43
dijkstra,1,37.627416997969526,22,0.1359000016236677,49,100,0.7,16,32,43
astar,1,37.627416997969526,22,0.1220999984070658,41,100,0.7,16,32,43
weighted_astar,1,37.627416997969526,22,0.1161000109277665,38,100,0.7,16,32,43
jps_like,1,37.627416997969526,23,0.1842000056058168,42,100,0.7,16,32,43
improved_astar,1,32.35576296690632,16,0.2043999993475154,47,100,0.7,16,32,43
dijkstra,1,6.82842712474619,3,0.0561000051675364,15,100,0.7,17,36,43
astar,1,6.82842712474619,3,0.0269000011030584,7,100,0.7,17,36,43
weighted_astar,1,6.82842712474619,3,0.0223999959416687,7,100,0.7,17,36,43
jps_like,1,6.82842712474619,3,0.0271000026259571,5,100,0.7,17,36,43
improved_astar,1,5.16227766016838,1,0.0378999975509941,7,100,0.7,17,36,43
dijkstra,1,9.071067811865476,3,0.0893999967956915,31,100,0.7,18,39,43
astar,1,9.071067811865476,3,0.0425000034738332,13,100,0.7,18,39,43
weighted_astar,1,9.071067811865476,3,0.0296999933198094,10,100,0.7,18,39,43
jps_like,1,9.071067811865476,4,0.0580000050831586,13,100,0.7,18,39,43
improved_astar,1,7.708203932499369,2,0.0625999964540824,14,100,0.7,18,39,43
dijkstra,1,7.82842712474619,3,0.0542000052519142,18,100,0.7,19,41,43
astar,1,7.82842712474619,3,0.0262999965343624,8,100,0.7,19,41,43
weighted_astar,1,7.82842712474619,3,0.0233000027947127,8,100,0.7,19,41,43
jps_like,1,7.82842712474619,3,0.0377000105800107,8,100,0.7,19,41,43
improved_astar,1,7.650281539872885,3,0.0464000040665268,11,100,0.7,19,41,43
dijkstra,1,43.94112549695427,23,0.4478999908315018,172,100,0.7,20,43,43
astar,1,43.94112549695427,23,0.484800009871833,99,100,0.7,20,43,43
weighted_astar,1,43.94112549695427,23,0.2543000009609386,95,100,0.7,20,43,43
jps_like,1,43.94112549695426,23,0.4425999941304326,99,100,0.7,20,43,43
improved_astar,1,36.5180406270747,17,0.4156999930273741,106,100,0.7,20,43,43
dijkstra,1,15.313708498984765,10,0.1787999935913831,74,100,0.7,21,44,43
astar,1,15.313708498984765,10,0.0868000061018392,32,100,0.7,21,44,43
weighted_astar,1,15.313708498984765,10,0.0737000082153827,28,100,0.7,21,44,43
jps_like,1,15.31370849898476,10,0.1294999965466559,31,100,0.7,21,44,43
improved_astar,1,12.714776642118863,5,0.1501999940956011,36,100,0.7,21,44,43
dijkstra,1,19.313708498984763,12,0.1840000040829181,69,100,0.7,22,45,43
astar,1,19.313708498984763,12,0.1163999986601993,38,100,0.7,22,45,43
weighted_astar,1,19.313708498984763,12,0.0801999995019286,27,100,0.7,22,45,43
jps_like,1,19.313708498984763,12,0.2339000056963414,38,100,0.7,22,45,43
improved_astar,1,15.772699034745347,5,0.2348999987589195,51,100,0.7,22,45,43
dijkstra,1,1.4142135623730951,0,0.0143999932333827,3,100,0.7,23,46,43
astar,1,1.4142135623730951,0,0.0072999973781406,2,100,0.7,23,46,43
weighted_astar,1,1.4142135623730951,0,0.004600005922839,2,100,0.7,23,46,43
jps_like,1,1.4142135623730951,0,0.0071000104071572,2,100,0.7,23,46,43
improved_astar,1,1.4142135623730951,0,0.0069000088842585,2,100,0.7,23,46,43
dijkstra,1,7.65685424949238,5,0.0874999968800693,31,100,0.7,24,47,43
astar,1,7.65685424949238,5,0.0276000064332038,9,100,0.7,24,47,43
weighted_astar,1,7.65685424949238,4,0.0206999975489452,7,100,0.7,24,47,43
jps_like,1,7.65685424949238,5,0.0379999983124434,9,100,0.7,24,47,43
improved_astar,1,7.3005630797457695,3,0.0437999988207593,10,100,0.7,24,47,43
dijkstra,1,11.071067811865476,5,0.0459000002592802,16,100,0.7,25,49,43
astar,1,11.071067811865476,5,0.0404000020353123,15,100,0.7,25,49,43
weighted_astar,1,11.071067811865476,5,0.0362999999197199,15,100,0.7,25,49,43
jps_like,1,11.071067811865476,5,0.0545000075362622,15,100,0.7,25,49,43
improved_astar,1,9.30056307974577,4,0.0558000028831884,15,100,0.7,25,49,43
dijkstra,1,5.656854249492381,3,0.0421000004280358,11,100,0.7,26,50,43
astar,1,5.656854249492381,3,0.0174000015249475,5,100,0.7,26,50,43
weighted_astar,1,5.656854249492381,3,0.01479999627918,5,100,0.7,26,50,43
jps_like,1,5.656854249492381,3,0.0200000067707151,5,100,0.7,26,50,43
improved_astar,1,4.0,0,0.0220999936573207,6,100,0.7,26,50,43
dijkstra,1,4.414213562373095,2,0.032699987059459,9,100,0.7,27,53,43
astar,1,4.414213562373095,2,0.0205999967874959,6,100,0.7,27,53,43
weighted_astar,1,4.414213562373095,2,0.0149999978020787,5,100,0.7,27,53,43
jps_like,1,4.414213562373095,2,0.0269000011030584,6,100,0.7,27,53,43
improved_astar,1,4.123105625617661,0,0.0261999957729131,6,100,0.7,27,53,43
dijkstra,1,10.071067811865476,5,0.0413999950978904,14,100,0.7,28,55,43
astar,1,10.071067811865476,5,0.0285999994957819,9,100,0.7,28,55,43
weighted_astar,1,10.071067811865476,5,0.0240999943343922,9,100,0.7,28,55,43
jps_like,1,10.071067811865476,5,0.1062999945133924,9,100,0.7,28,55,43
improved_astar,1,8.70820393249937,4,0.0834000093163922,11,100,0.7,28,55,43
dijkstra,1,29.62741699796953,16,0.1437000028090551,54,100,0.7,29,58,43
astar,1,29.62741699796953,16,0.1410999975632876,52,100,0.7,29,58,43
weighted_astar,1,29.62741699796953,16,0.1325999910477548,51,100,0.7,29,58,43
jps_like,1,29.62741699796953,16,0.2136999974027276,52,100,0.7,29,58,43
improved_astar,1,24.35576296690632,10,0.2071000053547322,52,100,0.7,29,58,43
dijkstra,1,7.65685424949238,4,0.1958999928319826,56,20,0.3,0,0,44
astar,1,7.65685424949238,4,0.0386000028811395,8,20,0.3,0,0,44
weighted_astar,1,7.65685424949238,3,0.0270000018645077,7,20,0.3,0,0,44
jps_like,1,7.65685424949238,4,0.0531999976374208,7,20,0.3,0,0,44
improved_astar,1,7.071067811865476,1,0.0364000006811693,5,20,0.3,0,0,44
dijkstra,1,4.82842712474619,2,0.0531999976374208,19,20,0.3,1,1,44
astar,1,4.82842712474619,2,0.0263999972958117,7,20,0.3,1,1,44
weighted_astar,1,4.82842712474619,1,0.0192000006791204,5,20,0.3,1,1,44
jps_like,1,4.82842712474619,2,0.0507000077050179,7,20,0.3,1,1,44
improved_astar,1,4.82842712474619,1,0.0218000059248879,3,20,0.3,1,1,44
dijkstra,1,10.242640687119286,4,0.3632000007200986,125,20,0.3,2,2,44
astar,1,10.242640687119286,4,0.0860000000102445,23,20,0.3,2,2,44
weighted_astar,1,10.242640687119286,4,0.0508000084664672,12,20,0.3,2,2,44
jps_like,1,10.242640687119286,4,0.1808999950299039,23,20,0.3,2,2,44
improved_astar,1,9.23606797749979,2,0.0635000033071264,7,20,0.3,2,2,44
dijkstra,1,7.82842712474619,4,0.4595999926095828,110,20,0.3,3,3,44
astar,1,7.82842712474619,4,0.0738999951863661,16,20,0.3,3,3,44
weighted_astar,1,7.82842712474619,4,0.048000001697801,11,20,0.3,3,3,44
jps_like,1,7.82842712474619,4,0.1857000024756416,16,20,0.3,3,3,44
improved_astar,1,7.47213595499958,3,0.1111999881686642,11,20,0.3,3,3,44
dijkstra,1,8.65685424949238,4,0.3251000016462058,111,20,0.3,4,4,44
astar,1,8.65685424949238,4,0.0500000023748725,12,20,0.3,4,4,44
weighted_astar,1,8.65685424949238,5,0.0325000000884756,8,20,0.3,4,4,44
jps_like,1,8.65685424949238,3,0.0932999973883852,12,20,0.3,4,4,44
improved_astar,1,7.576491222541474,2,0.0518999877385795,6,20,0.3,4,4,44
dijkstra,1,12.242640687119286,5,0.2589000068837777,75,20,0.3,5,5,44
astar,1,12.242640687119286,5,0.0826999894343316,23,20,0.3,5,5,44
weighted_astar,1,12.242640687119287,5,0.0461000017821788,12,20,0.3,5,5,44
jps_like,1,12.242640687119286,6,0.1489999995101243,23,20,0.3,5,5,44
improved_astar,1,11.082762530298218,2,0.0813999940874055,11,20,0.3,5,5,44
dijkstra,1,17.65685424949238,5,0.5911999905947596,203,20,0.3,6,6,44
astar,1,17.65685424949238,3,0.1015000016195699,24,20,0.3,6,6,44
weighted_astar,1,18.48528137423857,7,0.1005999947665259,25,20,0.3,6,6,44
jps_like,1,17.65685424949238,4,0.160900002811104,15,20,0.3,6,6,44
improved_astar,1,15.95896893550472,3,0.1513000024715438,15,20,0.3,6,6,44
dijkstra,1,4.414213562373095,2,0.1195999939227476,29,20,0.3,7,7,44
astar,1,4.414213562373095,2,0.0254000042332336,5,20,0.3,7,7,44
weighted_astar,1,4.414213562373095,1,0.0216000044019892,5,20,0.3,7,7,44
jps_like,1,4.414213562373095,2,0.0419999996665865,4,20,0.3,7,7,44
improved_astar,1,4.23606797749979,1,0.0279000087175518,3,20,0.3,7,7,44
dijkstra,1,2.414213562373095,1,0.0475999986520037,11,20,0.3,8,8,44
astar,1,2.414213562373095,1,0.0183999945875257,3,20,0.3,8,8,44
weighted_astar,1,2.414213562373095,1,0.012000004062429,3,20,0.3,8,8,44
jps_like,1,2.414213562373095,1,0.0282999972114339,3,20,0.3,8,8,44
improved_astar,1,2.23606797749979,0,0.0276999926427379,3,20,0.3,8,8,44
dijkstra,1,6.242640687119285,4,0.2043999993475154,62,20,0.3,9,9,44
astar,1,6.242640687119285,4,0.0273000041488558,7,20,0.3,9,9,44
weighted_astar,1,6.242640687119285,3,0.0218000059248879,6,20,0.3,9,9,44
jps_like,1,6.242640687119285,4,0.0545999937457963,7,20,0.3,9,9,44
improved_astar,1,5.656854249492381,1,0.0383000005967915,5,20,0.3,9,9,44
dijkstra,1,18.72792206135786,7,0.5766999965999275,205,20,0.3,10,10,44
astar,1,18.72792206135786,7,0.1799000019673258,44,20,0.3,10,10,44
weighted_astar,1,19.55634918610405,8,0.0943000050028786,24,20,0.3,10,10,44
jps_like,1,18.72792206135785,5,0.3288000007160008,41,20,0.3,10,10,44
improved_astar,1,17.51419040077286,3,0.1635000080568716,21,20,0.3,10,10,44
dijkstra,1,10.65685424949238,5,0.2692999987630173,97,20,0.3,11,11,44
astar,1,10.65685424949238,5,0.0457999994978308,13,20,0.3,11,11,44
weighted_astar,1,10.65685424949238,5,0.0414999958593398,12,20,0.3,11,11,44
jps_like,1,10.65685424949238,5,0.0827999901957809,12,20,0.3,11,11,44
improved_astar,1,9.640986324787455,3,0.0789999903645366,11,20,0.3,11,11,44
dijkstra,1,5.414213562373095,1,0.1668999902904033,57,20,0.3,12,12,44
astar,1,5.414213562373095,1,0.0228999997489154,6,20,0.3,12,12,44
weighted_astar,1,5.414213562373095,2,0.0257000065175816,7,20,0.3,12,12,44
jps_like,1,5.414213562373095,2,0.0526000076206401,6,20,0.3,12,12,44
improved_astar,1,5.23606797749979,1,0.0391999928979203,4,20,0.3,12,12,44
dijkstra,1,3.414213562373095,2,0.0794999941717833,24,20,0.3,13,13,44
astar,1,3.414213562373095,2,0.0178000045707449,4,20,0.3,13,13,44
weighted_astar,1,3.414213562373095,2,0.0166999961948022,4,20,0.3,13,13,44
jps_like,1,3.414213562373095,2,0.0342999992426484,4,20,0.3,13,13,44
improved_astar,1,3.1622776601683795,0,0.0301999971270561,4,20,0.3,13,13,44
dijkstra,1,16.48528137423857,6,0.6989999965298921,226,20,0.3,14,14,44
astar,1,16.48528137423857,6,0.1568000006955117,37,20,0.3,14,14,44
weighted_astar,1,17.313708498984763,8,0.0846999901114031,20,20,0.3,14,14,44
jps_like,1,16.485281374238568,6,0.316899997415021,30,20,0.3,14,14,44
improved_astar,1,15.07768723046357,5,0.1181999978143721,14,20,0.3,14,14,44
dijkstra,1,15.313708498984765,8,0.7220999978017062,258,20,0.3,15,15,44
astar,1,15.313708498984765,9,0.167999998666346,29,20,0.3,15,15,44
weighted_astar,1,15.313708498984765,8,0.1032000000122934,13,20,0.3,15,15,44
jps_like,1,15.31370849898476,8,0.1729999930830672,22,20,0.3,15,15,44
improved_astar,1,12.86795680042036,2,0.0837999978102743,11,20,0.3,15,15,44
dijkstra,1,6.82842712474619,2,0.2386999985901639,75,20,0.3,16,16,44
astar,1,6.82842712474619,2,0.0442000018665567,10,20,0.3,16,16,44
weighted_astar,1,6.82842712474619,3,0.0350999907823279,8,20,0.3,16,16,44
jps_like,1,6.82842712474619,2,0.1241999998455867,10,20,0.3,16,16,44
improved_astar,1,6.324555320336759,0,0.0377999967895448,4,20,0.3,16,16,44
dijkstra,1,11.485281374238571,4,0.7342000026255846,216,20,0.3,17,17,44
astar,1,11.485281374238571,3,0.0961000041570514,21,20,0.3,17,17,44
weighted_astar,1,11.485281374238571,3,0.0427999912062659,10,20,0.3,17,17,44
jps_like,1,11.48528137423857,4,0.112599998828955,12,20,0.3,17,17,44
improved_astar,1,10.676619087329463,2,0.0607999972999095,6,20,0.3,17,17,44
dijkstra,1,5.242640687119285,1,0.2514999941922724,63,20,0.3,18,18,44
astar,1,5.242640687119285,1,0.0236000050790607,5,20,0.3,18,18,44
weighted_astar,1,5.242640687119286,1,0.0214000028790906,5,20,0.3,18,18,44
jps_like,1,5.242640687119285,1,0.0283999979728832,3,20,0.3,18,18,44
improved_astar,1,5.0,0,0.0280000094790011,3,20,0.3,18,18,44
dijkstra,1,15.313708498984765,3,0.7055000023683533,258,20,0.3,19,19,44
astar,1,15.313708498984765,4,0.1046999968821182,26,20,0.3,19,19,44
weighted_astar,1,15.313708498984765,4,0.0680000084685161,17,20,0.3,19,19,44
jps_like,1,15.31370849898476,6,0.1519000070402398,17,20,0.3,19,19,44
improved_astar,1,14.480811467896418,2,0.1167999871540814,13,20,0.3,19,19,44
dijkstra,1,3.0,0,0.0681000092299655,14,20,0.3,20,20,44
astar,1,3.0,0,0.0225999974645674,4,20,0.3,20,20,44
weighted_astar,1,3.0,0,0.0209999998332932,4,20,0.3,20,20,44
jps_like,1,3.0,0,0.015099998563528,2,20,0.3,20,20,44
improved_astar,1,3.0,0,0.0415999966207891,2,20,0.3,20,20,44
dijkstra,1,6.242640687119285,3,0.265499998931773,60,20,0.3,21,21,44
astar,1,6.242640687119285,3,0.0287000002572312,6,20,0.3,21,21,44
weighted_astar,1,6.242640687119285,2,0.0301999971270561,6,20,0.3,21,21,44
jps_like,1,6.242640687119285,2,0.0419000134570524,4,20,0.3,21,21,44
improved_astar,1,5.656854249492381,2,0.036900004488416,4,20,0.3,21,21,44
dijkstra,1,3.414213562373095,2,0.062199993408285,18,20,0.3,22,22,44
astar,1,3.414213562373095,2,0.022499996703118,5,20,0.3,22,22,44
weighted_astar,1,3.414213562373095,2,0.0200999929802492,5,20,0.3,22,22,44
jps_like,1,3.414213562373095,2,0.0442999880760908,5,20,0.3,22,22,44
improved_astar,1,3.23606797749979,1,0.0427999912062659,5,20,0.3,22,22,44
dijkstra,1,19.55634918610405,6,0.6432000081986189,218,20,0.3,23,23,44
astar,1,19.55634918610405,7,0.1434000005247071,36,20,0.3,23,23,44
weighted_astar,1,19.55634918610405,5,0.0765000004321336,18,20,0.3,23,23,44
jps_like,1,19.556349186104043,5,0.2164000034099444,27,20,0.3,23,23,44
improved_astar,1,18.95741732923815,4,0.1074000028893351,13,20,0.3,23,23,44
dijkstra,1,6.242640687119285,1,0.1958999928319826,65,20,0.3,24,24,44
astar,1,6.242640687119285,3,0.0348000030498951,8,20,0.3,24,24,44
weighted_astar,1,6.242640687119285,2,0.0242999958572909,6,20,0.3,24,24,44
jps_like,1,6.242640687119285,2,0.0479000009363517,5,20,0.3,24,24,44
improved_astar,1,5.841619252963779,1,0.0242999958572909,3,20,0.3,24,24,44
dijkstra,1,19.48528137423857,9,0.7694999949308112,269,20,0.3,25,25,44
astar,1,19.48528137423857,11,0.3297000075690448,67,20,0.3,25,25,44
weighted_astar,1,19.48528137423857,9,0.1680999994277954,39,20,0.3,25,25,44
jps_like,1,19.48528137423857,11,0.5678000015905127,66,20,0.3,25,25,44
improved_astar,1,17.325792276007146,4,0.2313000004505738,30,20,0.3,25,25,44
dijkstra,1,5.82842712474619,2,0.1889999984996393,53,20,0.3,26,26,44
astar,1,5.82842712474619,3,0.0511999969603493,9,20,0.3,26,26,44
weighted_astar,1,5.82842712474619,1,0.0320999970426783,6,20,0.3,26,26,44
jps_like,1,5.82842712474619,1,0.1001000055111944,9,20,0.3,26,26,44
improved_astar,1,5.39834563766817,1,0.0281999964499846,3,20,0.3,26,26,44
dijkstra,1,15.071067811865476,4,0.5184000037843361,190,20,0.3,27,27,44
astar,1,15.071067811865476,4,0.0800000125309452,21,20,0.3,27,27,44
weighted_astar,1,15.899494936611667,7,0.055399999837391,14,20,0.3,27,27,44
jps_like,1,15.071067811865476,4,0.120600001537241,17,20,0.3,27,27,44
improved_astar,1,14.34987838803202,4,0.0552999990759417,7,20,0.3,27,27,44
dijkstra,1,10.899494936611667,2,0.3830999921774491,132,20,0.3,28,28,44
astar,1,10.899494936611667,2,0.0395999959437176,9,20,0.3,28,28,44
weighted_astar,1,10.899494936611667,2,0.0478000001749023,9,20,0.3,28,28,44
jps_like,1,10.899494936611664,3,0.0547000090591609,5,20,0.3,28,28,44
improved_astar,1,10.72134935173836,2,0.051399998483248,5,20,0.3,28,28,44
dijkstra,1,5.82842712474619,1,0.1976999919861555,36,20,0.3,29,29,44
astar,1,5.82842712474619,1,0.0667999993311241,12,20,0.3,29,29,44
weighted_astar,1,5.82842712474619,1,0.145500001963228,6,20,0.3,29,29,44
jps_like,1,5.82842712474619,1,0.1218999968841672,12,20,0.3,29,29,44
improved_astar,1,5.385164807134504,0,0.0359999976353719,3,20,0.3,29,29,44
dijkstra,1,5.242640687119286,2,0.0163999939104542,6,20,0.7,0,0,44
astar,1,5.242640687119286,2,0.0145000085467472,6,20,0.7,0,0,44
weighted_astar,1,5.242640687119286,2,0.0127999956021085,6,20,0.7,0,0,44
jps_like,1,5.242640687119286,2,0.0198000052478164,6,20,0.7,0,0,44
improved_astar,1,4.23606797749979,1,0.0204000098165124,6,20,0.7,0,0,44
dijkstra,1,28.38477631085024,17,0.1804999919841066,59,20,0.7,1,1,44
astar,1,28.38477631085024,17,0.2132000081473961,47,20,0.7,1,1,44
weighted_astar,1,28.38477631085024,17,0.1289999927394092,43,20,0.7,1,1,44
jps_like,1,28.38477631085024,17,0.207099990802817,47,20,0.7,1,1,44
improved_astar,1,24.015339721864635,11,0.2108000044245273,52,20,0.7,1,1,44
dijkstra,1,10.071067811865476,5,0.0893999967956915,27,20,0.7,2,2,44
astar,1,10.071067811865476,5,0.039999998989515,9,20,0.7,2,2,44
weighted_astar,1,10.071067811865476,5,0.0367000029655173,9,20,0.7,2,2,44
jps_like,1,10.071067811865476,5,0.047399997129105,7,20,0.7,2,2,44
improved_astar,1,9.59625606037856,3,0.077200005762279,13,20,0.7,2,2,44
