map_name,map_type,size,ratio,run_id,algorithm,success,runtime_ms,path_length,turn_count,expanded_nodes
arena.map,dao,49,0.1445231153685964,3,ablation_no_smoothing,1,0.26782900022226386,51.52691193458119,3,43
arena.map,dao,49,0.1445231153685964,4,dijkstra,1,1.2850190032622777,11.485281374238571,1,351
arena.map,dao,49,0.1445231153685964,4,astar,1,0.1478850026614964,11.485281374238571,1,28
arena.map,dao,49,0.1445231153685964,4,weighted_astar,1,0.06245800250326283,11.485281374238571,1,10
arena.map,dao,49,0.1445231153685964,4,improved_astar,1,0.06104600106482394,10.816653826391969,0,10
arena.map,dao,49,0.1445231153685964,4,ablation_no_adaptive,1,0.14154199743643403,10.816653826391969,0,28
arena.map,dao,49,0.1445231153685964,4,ablation_no_smoothing,1,0.07292699956451543,11.485281374238571,1,10
arena.map,dao,49,0.1445231153685964,5,dijkstra,1,6.479396997747244,36.970562748477136,5,1777
arena.map,dao,49,0.1445231153685964,5,astar,1,1.104503000533441,36.970562748477136,5,212
arena.map,dao,49,0.1445231153685964,5,weighted_astar,1,0.19140899894409813,36.97056274847715,3,33
arena.map,dao,49,0.1445231153685964,5,improved_astar,1,0.1868009967438411,34.36546010575498,1,33
arena.map,dao,49,0.1445231153685964,5,ablation_no_adaptive,1,1.0012370003096294,34.29702088281984,1,212
arena.map,dao,49,0.1445231153685964,5,ablation_no_smoothing,1,0.21606799782603048,36.97056274847715,3,33
arena.map,dao,49,0.1445231153685964,6,dijkstra,1,1.1533649994817097,11.071067811865476,3,311
arena.map,dao,49,0.1445231153685964,6,astar,1,0.09386999954585917,11.071067811865476,3,14
arena.map,dao,49,0.1445231153685964,6,weighted_astar,1,0.0631220027571544,11.071067811865476,1,10
arena.map,dao,49,0.1445231153685964,6,improved_astar,1,0.07064400051604025,10.295630140987,0,10
arena.map,dao,49,0.1445231153685964,6,ablation_no_adaptive,1,0.08411700036958791,10.295630140987,0,14
arena.map,dao,49,0.1445231153685964,6,ablation_no_smoothing,1,0.0615800017840229,11.071067811865476,1,10
arena.map,dao,49,0.1445231153685964,7,dijkstra,1,2.462390999426134,31.55634918610405,5,703
arena.map,dao,49,0.1445231153685964,7,astar,1,0.7782520006003324,31.55634918610405,1,160
arena.map,dao,49,0.1445231153685964,7,weighted_astar,1,0.17288899834966287,31.55634918610405,1,28
arena.map,dao,49,0.1445231153685964,7,improved_astar,1,0.19411799803492613,29.154759474226502,0,28
arena.map,dao,49,0.1445231153685964,7,ablation_no_adaptive,1,0.8713889983482659,29.154759474226502,0,160
arena.map,dao,49,0.1445231153685964,7,ablation_no_smoothing,1,0.16705699817975983,31.55634918610405,1,28
arena.map,dao,49,0.1445231153685964,8,dijkstra,1,4.8702729982323945,33.627416997969526,5,1357
arena.map,dao,49,0.1445231153685964,8,astar,1,0.7231939998746384,33.627416997969526,2,167
arena.map,dao,49,0.1445231153685964,8,weighted_astar,1,0.20598500123014674,33.62741699796953,1,28
arena.map,dao,49,0.1445231153685964,8,improved_astar,1,0.17422999735572375,31.38470965295043,0,28
arena.map,dao,49,0.1445231153685964,8,ablation_no_adaptive,1,0.7212320015241858,31.397926350254874,1,167
arena.map,dao,49,0.1445231153685964,8,ablation_no_smoothing,1,0.182683997991262,33.62741699796953,1,28
arena.map,dao,49,0.1445231153685964,9,dijkstra,1,6.117133998486679,33.071067811865476,3,1667
arena.map,dao,49,0.1445231153685964,9,astar,1,0.18929999714600854,33.071067811865476,4,33
arena.map,dao,49,0.1445231153685964,9,weighted_astar,1,0.19034900105907582,33.071067811865476,3,33
arena.map,dao,49,0.1445231153685964,9,improved_astar,1,0.22097900000517257,30.700036416101565,1,32
arena.map,dao,49,0.1445231153685964,9,ablation_no_adaptive,1,0.18210800044471398,30.700036416101565,1,33
arena.map,dao,49,0.1445231153685964,9,ablation_no_smoothing,1,0.1806799991754815,33.071067811865476,3,32
arena.map,dao,49,0.1445231153685964,10,dijkstra,1,5.849651999596972,39.31370849898475,5,1666
arena.map,dao,49,0.1445231153685964,10,astar,1,0.47401600022567436,39.31370849898475,7,104
arena.map,dao,49,0.1445231153685964,10,weighted_astar,1,0.2250399993499741,39.31370849898477,1,37
arena.map,dao,49,0.1445231153685964,10,improved_astar,1,0.22107400218374096,37.0051285144182,1,37
arena.map,dao,49,0.1445231153685964,10,ablation_no_adaptive,1,0.5065450022812001,36.90173302269197,1,104
arena.map,dao,49,0.1445231153685964,10,ablation_no_smoothing,1,0.24717500127735548,39.31370849898477,1,37
arena.map,dao,49,0.1445231153685964,11,dijkstra,1,4.19215999863809,25.0,0,1102
arena.map,dao,49,0.1445231153685964,11,astar,1,0.15925500338198617,25.0,0,26
arena.map,dao,49,0.1445231153685964,11,weighted_astar,1,0.15259100109688006,25.0,0,26
arena.map,dao,49,0.1445231153685964,11,improved_astar,1,0.1737649981805589,25.0,0,26
arena.map,dao,49,0.1445231153685964,11,ablation_no_adaptive,1,0.14732300041941926,25.0,0,26
arena.map,dao,49,0.1445231153685964,11,ablation_no_smoothing,1,0.15409400293719955,25.0,0,26
arena.map,dao,49,0.1445231153685964,12,dijkstra,1,1.7727930026012473,18.071067811865476,3,501
arena.map,dao,49,0.1445231153685964,12,astar,1,0.1038390000758227,18.071067811865476,1,17
arena.map,dao,49,0.1445231153685964,12,weighted_astar,1,0.09642999793868512,18.071067811865476,1,17
